alpha,shrink,top_k,hr@10,ndcg@10,hr@20,ndcg@20,hr@100,ndcg@100,mrr,seconds
0.0,0,50,0.07320304736667771,0.03548069703752304,0.12371646240476979,0.04799407706211759,0.3569062603511096,0.08990608523062125,0.03423184269544527,2.76
0.25,0,10,0.0725405763497847,0.035389370607929606,0.121232196091421,0.047487975059018465,0.31020205366015235,0.08125939251022947,0.03275318897015813,2.76
0.0,0,100,0.07121563431599867,0.03520544706367215,0.1257038754554488,0.04885604326846476,0.37860218615435576,0.09389565828454635,0.035462045339799686,2.78
0.0,10,10,0.07237495859556145,0.03515535103843319,0.11974163630341172,0.046918960138283804,0.29662139781384567,0.07859514013018601,0.03185594110638189,2.79
0.0,100,5,0.07651540245114276,0.03499549641701951,0.13431599867505797,0.04943539785357468,0.33123550844650546,0.0846207713389081,0.03225984019368756,2.87
0.25,500,200,0.06773766147731036,0.03489197073277986,0.11361377939715138,0.04639532105330995,0.3224577674726731,0.08368174793238252,0.034763594293803414,2.91
0.75,10,20,0.07717787346803577,0.03482826709103459,0.12967870155680689,0.04803921498115761,0.3564094070884399,0.08844358244911987,0.03277558462565516,2.94
0.25,500,20,0.07452798940046373,0.034774783016370645,0.1247101689301093,0.04735145990174477,0.35226896323285856,0.08801099620358534,0.03333662544141341,2.8
0.0,0,200,0.06906260351109639,0.03448505287914105,0.12272275587943028,0.04795068689099148,0.3799271281881418,0.0938444541991078,0.03552412697885508,2.88
0.25,100,5,0.07817157999337529,0.034385123848436366,0.1313348790990394,0.04759186758851038,0.3535939052666446,0.08736612338929158,0.03146350668886591,3.15
0.75,100,100,0.06773766147731036,0.033833903144661566,0.10748592249089102,0.04369738706542641,0.30606160980457103,0.07917208292481004,0.032762060882014735,2.88
0.5,10,5,0.07535607817158,0.033812127852253425,0.12702881748923484,0.04679353948333071,0.33769460086121234,0.08451049741748767,0.031280481909247045,2.82
0.25,10,5,0.07154686982444518,0.03377801043927076,0.11626366346472342,0.04497434400153148,0.2934746604836038,0.07658044955467691,0.030306311443918033,2.79
0.5,100,10,0.07684663795958926,0.03360625522229154,0.13116926134481616,0.047137875830308665,0.36204041073203047,0.08821450381146569,0.03141108501859031,3.14
0.5,500,100,0.06724080821464061,0.03359627548575324,0.10665783371977476,0.04339405843449224,0.30738655183835706,0.07923682634657116,0.032625191278811964,2.89
0.75,100,50,0.0665783371977476,0.03316385452702222,0.11179198410069559,0.04444040819804991,0.31334879099039414,0.08032135740882206,0.032628002556929214,3.0
0.5,500,50,0.0665783371977476,0.03309646886044991,0.11013580655846307,0.043935626678608466,0.3128519377277244,0.0800859435001194,0.03247914739656025,3.0
0.5,0,5,0.07138125207022193,0.03270364776167945,0.12371646240476979,0.04581797439952893,0.32610135806558466,0.08194166573296058,0.030599626374257304,2.87
0.0,0,20,0.0697250745279894,0.03270048752902752,0.11758860549850944,0.0447010096779004,0.2893342166280225,0.07572488043832044,0.02992815417780111,3.1
0.75,100,200,0.06359721762172905,0.032192310232981254,0.10516727393176549,0.04257177197580206,0.30092745942365023,0.07745933258048003,0.03188499840114658,2.83
0.5,500,200,0.06276912885061278,0.031647906476661686,0.10334547863530971,0.04180113972362787,0.29927128188141766,0.07676625902543839,0.03140883776239222,3.03
0.75,0,10,0.07204372308711494,0.031419496926070746,0.1293474660483604,0.04573063692699991,0.36386220602848623,0.08781394185046894,0.030543331187139908,2.88
0.75,500,100,0.0606160980457105,0.030750929869920254,0.09887379927128188,0.04032708671233524,0.29281218946671084,0.07487220004986525,0.03070111434017927,2.8
0.75,500,200,0.06111295130838026,0.03000648493571349,0.09837694600861212,0.03936350273639924,0.287015568068897,0.07298161852165713,0.029473841286915384,2.94
0.25,0,5,0.06160980457105002,0.02985472576353417,0.09721762172904935,0.038726103198741105,0.24610798277575355,0.06590773676470178,0.02681075946406242,2.79
0.0,10,5,0.06127856906260351,0.029383594939796507,0.09539582643259358,0.037933903638172325,0.22822126531964226,0.06257771118649547,0.0258580206244252,2.94
0.25,500,10,0.07353428287512422,0.029338944720216392,0.12404769791321629,0.041984661512467075,0.34531301755548194,0.08137237209697123,0.02667212558515542,2.76
1.0,100,100,0.05763497846969195,0.02880177546745997,0.09539582643259358,0.03824391912649096,0.28403444849287846,0.07182496692715355,0.028896086214874918,3.41
1.0,500,100,0.057469360715468695,0.028770499507720666,0.09539582643259358,0.03826014321574911,0.2842000662471017,0.07186674589261037,0.028921094085228374,3.03
1.0,0,100,0.05763497846969195,0.02869809290866166,0.09539582643259358,0.03814420504697858,0.28403444849287846,0.07172593947981042,0.028765520644746502,2.77
1.0,10,100,0.057469360715468695,0.028689991451634,0.09539582643259358,0.038180744001168755,0.2842000662471017,0.07178684352935417,0.028811619150443838,3.06
0.0,0,10,0.058959920503477974,0.02866492459059499,0.09721762172904935,0.03829050914579723,0.23666777078502815,0.06349143242534026,0.02594349612379392,2.97
0.0,100,3,0.06674395495197086,0.028472365078302895,0.11129513083802584,0.03962514951953513,0.3052335210334548,0.07408446527821745,0.025327554995306003,2.75
1.0,100,200,0.0578005962239152,0.028349176746125197,0.09423650215303081,0.03754903994860217,0.2813845644253064,0.07091791603562038,0.028223356833714096,3.27
1.0,0,200,0.0578005962239152,0.028345651386265304,0.09440211990725406,0.03758723274772238,0.28155018217952965,0.07094519051016104,0.028222953515959194,2.99
1.0,500,200,0.0578005962239152,0.028336036462258022,0.09440211990725406,0.03757802925674237,0.28155018217952965,0.07093573839416568,0.02821236362059805,2.95
1.0,10,200,0.0578005962239152,0.028334996229712393,0.09440211990725406,0.03757453559766584,0.2813845644253064,0.07090794305762946,0.028209726579330897,2.82
0.75,500,50,0.05680688969857569,0.02825349263062303,0.09655515071215634,0.038178712923865515,0.2934746604836038,0.0731254523273824,0.02863816979247495,2.91
0.75,10,10,0.06409407088439881,0.027702942457712355,0.12371646240476979,0.042578466570581015,0.347962901623054,0.0828762501728643,0.027985980865839345,2.88
