alpha,shrink,top_k,hr@10,ndcg@10,hr@20,ndcg@20,hr@100,ndcg@100,mrr,seconds
0.0,500,200,0.04983443708609272,0.02600568420307293,0.0880794701986755,0.03558081476851437,0.26572847682119205,0.06699110034802316,0.027445286732100675,1.22
1.0,100,5,0.054304635761589407,0.025960775677613093,0.08526490066225166,0.033762155633441523,0.10182119205298014,0.037284663654806545,0.02072562871792433,1.42
1.0,10,5,0.05397350993377483,0.025890208453995013,0.08427152317880794,0.03355194921177444,0.10182119205298014,0.037287926024974855,0.020733439465997743,1.21
1.0,500,5,0.054304635761589407,0.025848850203163246,0.0847682119205298,0.03352947131883558,0.10182119205298014,0.03716051454922361,0.020569755990132197,1.25
1.0,100,3,0.05314569536423841,0.025777992917263834,0.07268211920529802,0.030736791919741546,0.07533112582781457,0.0313137666705363,0.01956069828031922,1.36
1.0,0,5,0.053311258278145694,0.025694170300853976,0.08509933774834437,0.033747097195314775,0.10182119205298014,0.037293026835340116,0.02074015602459664,1.27
1.0,500,3,0.05248344370860927,0.02556702337438894,0.07268211920529802,0.03070071144414496,0.07533112582781457,0.03127907381802003,0.019520024537595878,1.23
0.75,0,200,0.050827814569536424,0.02548346038145315,0.08741721854304636,0.03462873998151601,0.25364238410596024,0.06388634734109344,0.02604345156461386,1.28
1.0,10,3,0.05231788079470199,0.025364104418929646,0.07201986754966887,0.030387727224142864,0.07533112582781457,0.03110901569013798,0.019336839185158754,1.24
0.75,100,200,0.05066225165562914,0.025306420819602982,0.08543046357615894,0.03404983725733464,0.2508278145695364,0.06319116740658895,0.0257041801804925,1.2
1.0,0,3,0.05231788079470199,0.025284911213734215,0.07235099337748345,0.030367048016980827,0.07533112582781457,0.03101668729113309,0.01923523826770025,1.31
1.0,100,10,0.05397350993377483,0.025273972130355447,0.08642384105960264,0.03331847244924523,0.14966887417218544,0.045972759589142265,0.02136697057317696,1.41
0.5,500,50,0.05447019867549669,0.025268183749972684,0.08857615894039735,0.033820346709701014,0.29288079470198675,0.06998684274612776,0.025021779681054908,1.45
1.0,0,10,0.05347682119205298,0.025218053670835194,0.08658940397350993,0.033460239530124565,0.14966887417218544,0.04605371049206852,0.021467644595871374,1.3
0.75,10,200,0.050827814569536424,0.025197994066807942,0.08675496688741721,0.03420167398292005,0.25298013245033113,0.06347921733281732,0.025639371368886044,1.28
1.0,10,10,0.053311258278145694,0.025171517414632746,0.08675496688741721,0.03349021623763265,0.14966887417218544,0.046048489361358774,0.021460971024046736,1.27
0.75,500,200,0.05149006622516556,0.02510883621611426,0.08178807947019867,0.03270769146195996,0.24486754966887417,0.06155100417088819,0.024814566205269742,1.29
0.5,500,100,0.05264900662251656,0.025008808535255413,0.08774834437086093,0.033709510526878386,0.2721854304635762,0.06611452868667517,0.024950811936706927,1.42
1.0,500,10,0.053311258278145694,0.024899314100305776,0.08543046357615894,0.03290245594354915,0.14966887417218544,0.04577176386461607,0.021110772375059185,1.35
0.75,500,20,0.051655629139072845,0.024763030897189554,0.0869205298013245,0.03359735900390756,0.2869205298013245,0.06951654440251463,0.024212976523558846,1.32
0.75,10,50,0.05314569536423841,0.024695854115605015,0.08658940397350993,0.03303575911121864,0.3031456953642384,0.07116375850166531,0.02480208093724953,1.22
0.75,500,100,0.050827814569536424,0.024603425280527554,0.08211920529801324,0.03238766458723276,0.26258278145695363,0.06398396454892645,0.02445364302416101,1.3
0.75,0,50,0.05264900662251656,0.02457439045001483,0.08658940397350993,0.03306061408661957,0.3043046357615894,0.07139967762193797,0.02485066786775858,1.33
0.75,10,100,0.05099337748344371,0.02450432084259213,0.0857615894039735,0.03320507527640943,0.2764900662251656,0.06660832582549786,0.02497828030022665,1.25
