alpha,shrink,top_k,hr@10,ndcg@10,hr@20,ndcg@20,hr@100,ndcg@100,mrr,seconds
1.0,0,10,0.05382577012255714,0.025673347429873858,0.08893673401788672,0.03445531665801152,0.14342497515733688,0.0454344040698871,0.021924148924389316,0.97
0.75,500,100,0.05216959258032461,0.025515577880604098,0.08131831732361709,0.03280379005963606,0.2694600861212322,0.06608134504251585,0.025407318097333587,1.0
1.0,100,10,0.05332891685988738,0.025501074814632374,0.08877111626366346,0.03437290212366297,0.14342497515733688,0.045374029161166334,0.02188150876228919,0.99
1.0,10,10,0.05316329910566413,0.02538725328046795,0.08860549850944022,0.03427630935025295,0.14342497515733688,0.04531420660311812,0.021784878198167358,1.07
0.75,100,100,0.052003974826101355,0.02523839530213533,0.08512752567075191,0.033514613894137055,0.28072209340841336,0.06797153919326396,0.025548355667640583,1.06
1.0,0,100,0.052500828088771115,0.025201509687265877,0.08115269956939383,0.032367893709304284,0.27028817489234847,0.0657146082173597,0.024767022602432454,1.03
0.5,500,100,0.05084465054653859,0.025170097040705035,0.0879430274925472,0.03447881323356066,0.2817157999337529,0.06864892620347174,0.02610976444090005,0.99
0.5,500,50,0.0518383570718781,0.025088944884141127,0.08877111626366346,0.034334355375770016,0.3044054322623385,0.07237462131068455,0.0258539372169216,1.03
1.0,100,100,0.0518383570718781,0.025085916769485104,0.08049022855250083,0.03228089704851896,0.2684663795958927,0.0654200887498918,0.02481242994591551,1.1
1.0,500,10,0.05316329910566413,0.02508526465691329,0.0876117919841007,0.03373310013238712,0.14342497515733688,0.044964320426685925,0.021382386857631608,1.1
1.0,0,200,0.052003974826101355,0.02506369192544137,0.08065584630672408,0.032298892797716874,0.2542232527326929,0.06321663875141709,0.02486266479715312,0.97
1.0,10,100,0.051672739317654856,0.025048764700480265,0.08131831732361709,0.032480253947266155,0.269956939383902,0.06572802050564305,0.024874690099795503,0.99
1.0,10,200,0.0518383570718781,0.02501256229887742,0.08082146406094734,0.032330686304838104,0.25322954620735344,0.06305265758206655,0.02485327222114606,1.08
1.0,100,200,0.0515071215634316,0.02491175799897938,0.08065584630672408,0.03227840519955715,0.2509108976482279,0.06264929136160553,0.024798420234767818,0.99
0.75,500,20,0.05283206359721762,0.024861721869986603,0.08777740973832394,0.03356932816807512,0.2858562437893342,0.06928248399271154,0.02390969690786166,0.98
1.0,500,100,0.05134150380920835,0.02458333792666749,0.08049022855250083,0.031916302358924516,0.26531964226565086,0.06447125370684051,0.024253578125874534,0.99
0.75,0,50,0.050016561775422325,0.024439351591167193,0.08612123219609143,0.033454635630172855,0.3143424975157337,0.07367008079119865,0.025714064361845784,0.98
1.0,500,200,0.05067903279231534,0.02441199922110985,0.08049022855250083,0.03195094906130528,0.24792977807220934,0.06182115003345526,0.02436186615470369,1.13
1.0,10,50,0.051010268300761843,0.024338491492629625,0.08049022855250083,0.03174400899533283,0.29248095395826434,0.06915306747399277,0.02391182598327447,1.09
1.0,0,50,0.05084465054653859,0.024328058501749437,0.08049022855250083,0.03178305143315025,0.29248095395826434,0.0692098347650491,0.023959136967817832,0.96
0.75,10,50,0.04985094402119907,0.02428836278475177,0.08612123219609143,0.03335948391503086,0.31268631997350116,0.07327352608774194,0.025524367157126315,1.04
1.0,0,20,0.05134150380920835,0.02414296730712154,0.08496190791652865,0.032619212203785886,0.22275587943027492,0.05848436346243943,0.022453969674573464,1.03
1.0,10,20,0.051010268300761843,0.024040293648456005,0.0844650546538589,0.03248515486324168,0.2229214971844982,0.05849798248286652,0.022444453634882264,1.01
1.0,100,20,0.05084465054653859,0.024017305538551515,0.08463067240808214,0.032505524162923724,0.2229214971844982,0.058443200561045926,0.022425430615139012,1.08
1.0,100,50,0.04935409075852931,0.023854789189837633,0.08082146406094734,0.03179659997059343,0.29082477641603177,0.0688114205941466,0.02387110554794008,1.04
1.0,500,50,0.04968532626697582,0.023809808672126,0.08098708181517059,0.03170263834537453,0.28635309705200396,0.0678751261026221,0.02362267900215763,1.1
0.75,100,50,0.04935409075852931,0.02378525877236058,0.08396820139118913,0.03246764387560034,0.30606160980457103,0.07164500072559936,0.0247386742598684,1.01
1.0,500,20,0.051010268300761843,0.023784393596360365,0.08380258363696588,0.032000673177255544,0.2229214971844982,0.05807661534302676,0.022022451043423444,1.05
0.75,500,50,0.04935409075852931,0.023653342002818097,0.08280887711162636,0.032037326920675166,0.29761510433918514,0.0697893604143189,0.02401114890310556,1.11
0.0,100,10,0.049519708512752565,0.023624060133768113,0.0816495528320636,0.03172781239421416,0.2340178867174561,0.05865811373712404,0.022812526296616672,1.01
0.0,100,5,0.045048029148724744,0.022763149630403812,0.07949652202716131,0.03138989356017719,0.2201059953627029,0.05651905635625038,0.022708734866214015,1.02
0.0,100,50,0.04637297118251076,0.021698463877953204,0.07966213978138456,0.03001435081626787,0.24097383239483272,0.05884010530320124,0.022112792666778697,1.08
0.0,100,3,0.04272938058959921,0.02168438992741089,0.07651540245114276,0.030147155345601157,0.1927790659158662,0.05114124302878304,0.021285273765153066,1.06
0.0,100,20,0.044551175886054985,0.02153750738153545,0.08297449486584962,0.03119862281471017,0.23716462404769792,0.058618939058997885,0.022391298900393493,1.07
0.0,100,100,0.043557469360715466,0.020512691078956712,0.07767472673070554,0.029118494959385927,0.2358396820139119,0.05737302848753306,0.021592306090225007,1.08
0.0,100,200,0.040576349784696916,0.019577498768153886,0.07436237164624047,0.028047023464170536,0.22540576349784697,0.05498304111197247,0.020994898782095043,1.06
0.0,10,20,0.022192779065915866,0.010091551957813968,0.03842331897979463,0.01422054932984157,0.11228883736336535,0.027282430371036517,0.010446327148412794,1.04
0.0,10,10,0.02070221927790659,0.009640368136040283,0.03477972838688308,0.013231662137398065,0.11046704206690958,0.026591966114535955,0.010005367912304686,0.98
0.0,10,100,0.01888042398145081,0.008828322468976621,0.03577343491222259,0.013000042321062017,0.11891354753229547,0.02772014723187265,0.01010168562794935,1.07
0.0,10,3,0.017886717456111294,0.008448424586862414,0.031632991056641274,0.011895013824502679,0.0907585293143425,0.022604453085381337,0.008743443913635726,0.99
0.0,10,50,0.018052335210334548,0.008308552704590825,0.037098376946008614,0.013137320755770367,0.11990725405763498,0.027781872834807764,0.009866546171384046,1.0
0.0,10,5,0.016727393176548526,0.008062631923348591,0.03196422656508778,0.011882146474000228,0.10384233189797946,0.024713676025411836,0.008931093892197635,1.0
0.0,10,200,0.01689301093077178,0.007509078251537127,0.030473666777078502,0.01092820343526684,0.11344816164292812,0.0255836007572112,0.008909065310286665,1.15
0.0,0,100,0.00016561775422325274,5.899423436701262e-05,0.00016561775422325274,5.899423436701262e-05,0.0029811195760185492,0.0005140691579881933,0.0007645681721340246,1.08
0.0,0,200,0.00016561775422325274,5.899423436701262e-05,0.00016561775422325274,5.899423436701262e-05,0.006127856906260351,0.0010227822348635664,0.000866106135246729,0.98
0.0,0,3,0.00016561775422325274,5.224658442956753e-05,0.0003312355084465055,9.276505778468942e-05,0.002649884067572044,0.0004762567196862557,0.0006226522783720192,0.95
0.0,0,10,0.00016561775422325274,5.224658442956753e-05,0.00016561775422325274,5.224658442956753e-05,0.0008280887711162637,0.00016237271038088263,0.0005881658050363914,0.98
0.0,0,5,0.00016561775422325274,4.985591183570407e-05,0.00016561775422325274,4.985591183570407e-05,0.0011593242795627692,0.00021891112608795574,0.0005976090952392495,0.97
0.0,0,20,0.00016561775422325274,4.787426735970319e-05,0.00016561775422325274,4.787426735970319e-05,0.0004968532626697582,0.00010464170014208425,0.0005960276943622208,1.03
0.0,0,50,0.0,0.0,0.00016561775422325274,3.898789555591889e-05,0.0009937065253395165,0.00017555203663330264,0.0006619978781218073,1.06
